,title,link
156,每日听写9.20-9.24初级汇总,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653555012&idx=3&sn=f36e6d5d2417b0c687293a2a2961e501&chksm=f7ebc989c09c409f760c332812d731e7930eaf3de17b929bd0f5292b945526157b72b39cc05e#rd
157,9.24早读 | 凡人之爱不过是苦中作乐，功勋都是在寂寞中累积的,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554980&idx=1&sn=041de1e86b59bd9e012664a17a860bb5&chksm=f7ebc9e9c09c40ff56486c9a4c1da8c8697c9b0b9d041da1724c8eff8fcd7c6c6552222c0f3b#rd
158,“亲力亲为”用英语怎么说？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554980&idx=2&sn=b6e491351ffb211026303746a264ff9f&chksm=f7ebc9e9c09c40ff6bfef9231967f6a7eb31e92122745b2ce7021538f48b45c548ff2c88a0a4#rd
159,每日听写|9.24,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554980&idx=3&sn=704ebdd456063aa8881565811da04539&chksm=f7ebc9e9c09c40ff6f4112dcf5f9f6e54bd9bf799537ba511da505cdf9969b3cb325f61f570c#rd
160,我们一起神翻译|9.24,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554980&idx=4&sn=fb3466d3ff4217441a76d1ea6d358413&chksm=f7ebc9e9c09c40ff634f6d3268342479aee5eebccbad0627da485639f9df8e0ddf36b39435fd#rd
161,每日一句|9.24,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554980&idx=5&sn=23d31b37d735a4388f55299a3b7f3d4b&chksm=f7ebc9e9c09c40ff770af7651edffa800c0f06b24a010d42d5b6153945ea99ac90b5f60aa32c#rd
162,9.23早读 | 别停下，别回头。你身后没有什么属于你的东西，值得期待的都在前方,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554955&idx=1&sn=541389b53745864c464f49e211f18b60&chksm=f7ebc9c6c09c40d05140f5ba94f12643b36e40145ed7f9ab314e4c76c7bd8bfcad42fd1f3e5b#rd
163,“欣然接受” 用英语怎么说？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554955&idx=2&sn=bd989c7423c564cd0489274fbbdaa7f5&chksm=f7ebc9c6c09c40d009627da552dfb36030f0e3a917a98bf2287b650645d789199b2c9b540f7c#rd
164,每日听写|9.23,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554955&idx=3&sn=d7ceb4728bebec8237e3f1bead1841ea&chksm=f7ebc9c6c09c40d0a1e29ad9aba031a18352b00c6f0321a6b33171f7b83a03b7ddb1e8d5c746#rd
165,我们一起神翻译|9.23,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554955&idx=4&sn=3629c5792b77c5d7c40c8707affe3369&chksm=f7ebc9c6c09c40d0b544bcb4d19237d2cf6e6a6b6ee5beb43e853762eaab8f4788dea6dc8854#rd
166,每日一句|9.23,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554955&idx=5&sn=5f59275f3e5442949d09174bb07d811d&chksm=f7ebc9c6c09c40d0f61513a9a38f9782c89af188e5f8764cd6c28111c54c77c1a969cf112a48#rd
167,9.22早读 | AGA - Wonderful U,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554923&idx=1&sn=d1cc8522c176511d91b4dfea3357d050&chksm=f7ebc826c09c41300ddb9c9096699ba946c67eda0b4381a5424a0bbbb97a21d731a40bb5e23c#rd
168,每日听写|9.22,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554923&idx=2&sn=8f2ae6678989453da69ce5fc8017374f&chksm=f7ebc826c09c41307617de3f1f9a38356ff2d624811395d04f17e39daa249291521e446ee0b0#rd
169,我们一起神翻译|9.22,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554923&idx=3&sn=dc51dea1fcbbd90a8c8c9f1d77b3b118&chksm=f7ebc826c09c41306be8653415ddbf8fcc29844fd781d925fe04795904b5cc829275f3d07acb#rd
170,每日一句|9.22,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554923&idx=4&sn=6b1a512e57ec51b5f6729dd04901a35a&chksm=f7ebc826c09c41306a8b9c31ccb868d83b39f5827a1a7d43a83d975b6b379b07f2d118c16053#rd
171,9.21早读 | 虽然月饼的口味在变，但团圆的意味一直未变,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554885&idx=1&sn=557adc45881a9485ae2df6d347dcb9ec&chksm=f7ebc808c09c411ec8c05db1fb9b46a89a05f466494fe1eb2512be7c7eb9c3b4ed7640183043#rd
172,“绞尽脑汁，冥思苦想”用英语怎么讲？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554885&idx=2&sn=e042881525b71e68387dc453d5ab0b73&chksm=f7ebc808c09c411e5a34c641686ef05d1437cceae6b78d446a5b1c3862c12bfc3c57a93201b3#rd
173,每日听写|9.21,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554885&idx=3&sn=b9f9e32b0dfa4695f8c2ac1e934deed6&chksm=f7ebc808c09c411e4df7b70d225a4f5017558782b9193b79ad9e9bc5e6cf2964a3ba78e45d86#rd
174,我们一起神翻译|9.21,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554885&idx=4&sn=eb2a39e52004d1dc7234e50c0f6aa525&chksm=f7ebc808c09c411e1532a2fe01a792ba6ed109ec9073e352beaadf0808d3ca6b579646a11c47#rd
175,每日一句|9.21,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554885&idx=5&sn=772d76c124efcd2feb7debf249a8d05d&chksm=f7ebc808c09c411e9e240f942a74a3aad84a34ab97410513ed6387dd9bb5d69963751944b1d7#rd
176,9.20早读 | 悲伤是生活中很自然的一部分，当这种事发生在你身上时，你并没什么错,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554867&idx=1&sn=3c9ba814049820b0e83ee635ea2e5bdb&chksm=f7ebc87ec09c41683fb8371d2acf2983c5027043d07a013522ffc74e5fe6e343151c6b050f7e#rd
177,【老外说】美丽的邂逅,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554867&idx=2&sn=96779b9a540997e658220457519f09f0&chksm=f7ebc87ec09c41689ba3a20ce8252872e438ac9cc31d7cafd7a5e3569b991cce71a568c68f74#rd
178,每日听写|9.20,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554867&idx=3&sn=1d9ae7f7df0f46d8384f899c0d498cf4&chksm=f7ebc87ec09c4168851b3c93a57c000f4d245e18ba3a1924955b79577561d895b903de536a12#rd
179,我们一起神翻译|9.20,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554867&idx=4&sn=8febe58d3b8c4a4f7e10ea425554004b&chksm=f7ebc87ec09c416886ead67a6632548ac4a3256fc7a0b0ea630e34be30746a4cfb8386b6d2de#rd
180,每日一句|9.20,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554867&idx=5&sn=5df4d0e7d25515e3539fc2a29871a822&chksm=f7ebc87ec09c41682ae0f8cffb9f7f1f036b6bf6f01db76dd0c90b78d5f39d96fc64e151c358#rd
181,Gwen为你读：没有什么胜利可言，挺住就意味着一切,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554815&idx=1&sn=968312a4a6a69bc66df496d7825b1b87&chksm=f7ebc8b2c09c41a4da81d72a96eb9114c8ed6b5e22409d7c4e4bfd7c501447539a7624a55fd3#rd
182,9.19早读 | 在社交媒体的年代，我们不断追求下一个「点赞」，为我们不断追求自我表达和追求完美，按下暂停键,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554815&idx=2&sn=cfa824b8b8454bddebc425ecce09d153&chksm=f7ebc8b2c09c41a4dfb97fd6d2928da6d04bc80d179fb24522d96826aa613e9a21f0145f00a9#rd
183,每日听写飞鸟集|The Lake House03,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554815&idx=3&sn=c27966859b93589f418c70e9db0241f8&chksm=f7ebc8b2c09c41a41e5b77edeb9c13cf5c9972d8e5099d6ed0d2d9343f03fc28fde6b7a6c004#rd
184,听歌学英文| Under / Over,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554787&idx=1&sn=aa0de80d67a2fc9fd61f8b130734ddfb&chksm=f7ebc8aec09c41b8992fc15821867de4622be4a5bf0cee45869c101127c1f0257ca33efe0908#rd
185,9.18早读 | 阴影总是挥之不去，关键在你如何走出阴影,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554787&idx=2&sn=d4effe126cb788055ba378f85f4b9695&chksm=f7ebc8aec09c41b84274caa4cb4ad2bbf61a83d45b1d566c1dacc0d6d8e2e1d05400ef33113d#rd
186,每日听写9.13-9.17中级汇总,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554787&idx=3&sn=520e07fc1614dbfcfb9ac766df37f92f&chksm=f7ebc8aec09c41b825510d1e2afd923a47e3ea595fbe38e61e321287243f4cb67fcf1dcc98b2#rd
187,最后 1天报名（最后一次影子跟读课）！,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554764&idx=1&sn=d2c3e8a379be3b657884c60cc6b33ee4&chksm=f7ebc881c09c4197b3ccb536c1b2eec2f732299ae4c5023e3235f263c13639558c0d342715b6#rd
188,9.17早读 | 己所不欲，勿施于人,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554764&idx=2&sn=64d41584b98a307fb15d1a5a478cd05e&chksm=f7ebc881c09c419788f408454bd6f5c24b7e6ce0589d5c410bcb85ca99a288ed265ac416ddfc#rd
189,每日听写|9.17,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554764&idx=3&sn=3890a84218037f44629babd75e15033a&chksm=f7ebc881c09c4197645d762a6c3ce00ad8818ba3efe2ae11134692476269435f40e53ab7b312#rd
190,我们一起神翻译|9.17,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554764&idx=4&sn=e33749d9fea045cebd2a0ed33a087d14&chksm=f7ebc881c09c4197b4c468d8f906c2c747397ffd8091bb4829a9857d91d08042a501bedf606b#rd
191,每日一句|9.17,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554764&idx=5&sn=76e521e998d8c7719420ed84c63643d8&chksm=f7ebc881c09c419763620d95340301f9641d3e0acbc6b55660fd5fbb6c3080f568ae101819be#rd
192,9.16早读 | 你只管过你的人生，想做什么就去做,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554736&idx=1&sn=bb8befb08734db908b7dd257a9866842&chksm=f7ebc8fdc09c41eb9a47701c17e3c30afd19a786a908d43e4913e95634c24e0283989bba8bf5#rd
193,最后 2天报名（最后一次影子跟读课！）,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554736&idx=2&sn=a35ed6f96fab3a5d8db06807fde8cb35&chksm=f7ebc8fdc09c41ebed3980ad7eb7142ac278e720fe110558b7af4bbe00cbb3ab6e2cff75653e#rd
194,每日听写|9.16,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554736&idx=3&sn=37d37cb0db2048757b082f30a21d9522&chksm=f7ebc8fdc09c41ebb4509635acea13360ef127c14eb3e600976a3b80b3530902d5afaf01a2d2#rd
195,我们一起神翻译|9.16,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554736&idx=4&sn=d921ac9a22cd702e79a967836a44cd08&chksm=f7ebc8fdc09c41ebcd103322ed13e9d0323b7dea52595dbbbc0c5781e619e6b908eafc90ede6#rd
196,每日一句|9.16,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554736&idx=5&sn=6ee0059fdaca52f81d14c428321ffe79&chksm=f7ebc8fdc09c41ebb6529d064279586ef7c82ff6520ab239cdcd4c18ee0e89ac8b38d976ff59#rd
197,9.15早读 | 我们内心所获得的，将会改变外在的现实,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554695&idx=1&sn=5b44a5216123eb7e01bf59cbc7d7ee29&chksm=f7ebc8cac09c41dcf5b9b25c02c96642807f1eeabc129d34dd7238824f1608476abd15864e06#rd
198,最后 3天报名（最后一次影子跟读课！）,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554695&idx=2&sn=64b9e1fd966ca4c30b8c25fb83d2a806&chksm=f7ebc8cac09c41dcf05c939d1c98ac918457b05a4968816f2271e3520be6e5910cdd15e9867b#rd
199,每日听写|9.15,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554695&idx=3&sn=3d51243539830d7b9e1a282e108eac94&chksm=f7ebc8cac09c41dc19643ce31efee86c67c3e5f07e29bdc3a80d4fd66dce137f1e1e9037f9b8#rd
200,我们一起神翻译|9.15,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554695&idx=4&sn=0dd30f240d14f9c364e3d2664c89922d&chksm=f7ebc8cac09c41dcd335a1ed8405aabbb1d58971f8959766ede5c0607cd4924e852ae84d05f8#rd
201,每日一句|9.15,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554695&idx=5&sn=d990d4c3d49b02855dd09e06b743aad9&chksm=f7ebc8cac09c41dcebbfff1142b9fa3df8bcf6f06696a9729a2db9e95ac91bc5dbefce03f5cb#rd
202,9.14早读 | I Want Something Just Like This,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554656&idx=1&sn=e57a2ccb997123cfebe45ef1a329bc17&chksm=f7ebc72dc09c4e3b70c65c219458127f54e8415a420365b0521bfa5fbcd60ed3d28378c87b7c#rd
203,“想明白了”用英文怎么说？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554656&idx=2&sn=2cf3b386bb5166d0d8bad6fce718cbaf&chksm=f7ebc72dc09c4e3bf2b1c41f66c99167f0d9746af286809f69a94ba122b551645b0a36d1937d#rd
204,每日听写|9.14,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554656&idx=3&sn=2a262b746fd1c85a03545d0368d1ead5&chksm=f7ebc72dc09c4e3bd5ccd8280de551acf774eb1439f38fb4f555734759d407bbfae658b5a692#rd
205,我们一起神翻译|9.14,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554656&idx=4&sn=80e028b00d4ce4867f9d652d42121cd2&chksm=f7ebc72dc09c4e3b38330a8be853bc8b3234efb5c570056ece33718dfb1821ca4c21062ecc57#rd
206,每日一句|9.14,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554656&idx=5&sn=2dd071089e7ebc4c7975cb490100f8d8&chksm=f7ebc72dc09c4e3bf7c50197795970ab0cea1815e5833696ddb6a370fba20e205ff1d721d5a8#rd
207,Gwen影子跟读课 第三季 开放报名！,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554632&idx=1&sn=d0888b8c139a96e906a14b51f6813da2&chksm=f7ebc705c09c4e136331733c9eceb356a39aeb8c98291f4f69a1f82014ec8d9eaf113a9b7edb#rd
208,9.13早读 | 当别人公开与你分享他们的想法、感受和问题时，试着少些批判吧！,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554632&idx=2&sn=4187c2f8aebc4e0e804b70232cc3af5a&chksm=f7ebc705c09c4e13d7797b5a3a5977aa47c1e2bdd54b74e9ab5262d8591996865b57a7ff81ac#rd
209,【老外说】海底世界知多少？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554632&idx=3&sn=675e89cf5917c4f133c6df92d7aa0095&chksm=f7ebc705c09c4e135b0d72c111feea5ac6fb4dba3499c9487a9caff3858c36c2fc53503d23f3#rd
210,每日听写|9.13,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554632&idx=4&sn=59692458ab5716d0838735450d570f0c&chksm=f7ebc705c09c4e137b178901bbe8607e70bcc93660b305ab58777a27f2d0706526875ff6eec4#rd
211,我们一起神翻译|9.13,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554632&idx=5&sn=b3b81291a77b52ca9c53af873a8ce155&chksm=f7ebc705c09c4e1331ec75d92a741bea53ecec65ae3efcda845d2ee1151be9ded7361c573050#rd
212,为你读诗—当我真正开始爱自己,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554550&idx=1&sn=6aa6d3eea0cc6e6d753f4c05ce9eb842&chksm=f7ebc7bbc09c4ead3cf49c1bd0a44fa6a8f878c16e755110642888cea271c05a9a137cf8b611#rd
213,9.12早读 | 任何破坏常规的事，都需要力量来支撑,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554550&idx=2&sn=e546b495ec3f2d5a564c596b6591c62a&chksm=f7ebc7bbc09c4ead9c4542a6d212d3df6ffcce344c3ca2479ac127e70066d938ef46fe2518f7#rd
214,每日听写飞鸟集|The Lake House02,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554550&idx=3&sn=4fdc4d9d8d5c8d793a03d58446db18fb&chksm=f7ebc7bbc09c4ead48cb11f42ca1bd87e387ff8e575038b843833a4d0fa9781d84e379166f3f#rd
215,听歌学英文| 热爱105°的你（英文版）,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554538&idx=1&sn=a30e89ecadedfee1cbe0a8967c28160b&chksm=f7ebc7a7c09c4eb1370486ccdf5d3f62a106096b3889b4c13abc06ba406c3fd9123defbdced0#rd
216,9.11早读 | 度过糟糕日子，这样你就会更加珍爱美好的日子,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554538&idx=2&sn=ff9ee4947be69ccd7291db691e8e71aa&chksm=f7ebc7a7c09c4eb1026539b0f64ec225f95f20abab5a6b36053ba2d2348fa2a7db6c672bab35#rd
217,每日听写9.6-9.10初级汇总,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554538&idx=3&sn=dbc86bf7d7a1541b1ba7c29f045662dc&chksm=f7ebc7a7c09c4eb1bd91843c747db1fcd9a28bc4173c950f5b0cced009c75687c6ad70fdcfce#rd
218,9.10早读 | 普通老师照本宣科，好的老师解疑答惑，超棒的老师躬亲示范，伟大的老师点拨引路,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554517&idx=1&sn=525305fb0747bbdf44347a88ead2399a&chksm=f7ebc798c09c4e8e0a640f1990e2aab43e2de1f42b14b234fdf2d7525d1b4cb47b51b1ca287a#rd
219,“前途无量”用英语怎么说？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554517&idx=2&sn=b275fb19ebd2844ab878bb43564d513c&chksm=f7ebc798c09c4e8eeb8b0fa2d56fd9d7091097bba93f6d772c92cc8e24baf5fd83bfb520822a#rd
220,每日听写|9.10,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554517&idx=3&sn=feb9a922f246c5dc98322203617e37a3&chksm=f7ebc798c09c4e8e525cd8488c1b36cd6edc0c6fe0ed4dd89a1a87ee38d7350d9d1f3fd10c9f#rd
221,我们一起神翻译|9.10,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554517&idx=4&sn=2aded1492fe0f20f07cc0b396383087f&chksm=f7ebc798c09c4e8e47fc1ea59ad38855a826b38c617561b7d5a7313716e52e73889efb759f5c#rd
222,每日一句|9.10,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554517&idx=5&sn=865dddc8bbde4a1fda6afec78207a3a7&chksm=f7ebc798c09c4e8e9eccbaa3ba188980d3556594caf1488b75a4d699e21e6b94687b4b88918a#rd
223,9.9早读 | 消除偏见与误会最好的方法就是大方地谈论它,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554486&idx=1&sn=d4e3426d0669c85e59cfe209c60a7515&chksm=f7ebc7fbc09c4eedb1499b9e5eec3e2b7d7c45946f5aae70fe364f48931633152472f19b8cbc#rd
224,“愁容满面” 用英语怎么说,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554486&idx=2&sn=804e3398f517e0676ba876fa0af1fd5f&chksm=f7ebc7fbc09c4eeda536ccc8c63a4403afd8ea28e107350a09852e19ea164c57dc1795f681d4#rd
225,每日听写|9.9,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554486&idx=3&sn=26abbacae9ba4807776cfc670e523342&chksm=f7ebc7fbc09c4eedb2d920964bee87023aa9cbbc8972f915e475a77abdb1fd8d3d8f049376fb#rd
226,我们一起神翻译|9.9,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554486&idx=4&sn=5adb3821123258e01efea44312386c5a&chksm=f7ebc7fbc09c4eede404ec8707086d25949630150475d45958d98d752b50a9588ffe9882b9bc#rd
227,每日一句|9.9,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554486&idx=5&sn=9f362a89ff5524ea068418569e868030&chksm=f7ebc7fbc09c4eede5790b3082820042ffd9eb63df6ee37d81fa32c5ff78344623654e7612e4#rd
228,9.8早读 | 我将矢志不渝追求知识，诸如爱情之类的尘世浮华已无法入我眼,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554461&idx=1&sn=b476d1473f88c6143f1e7d80f523b47b&chksm=f7ebc7d0c09c4ec68979dd0edecb992de5bc67e58b76436a4b5ca4cc68e1c7467e5eb08021bf#rd
229,每日听写|9.8,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554461&idx=2&sn=27a658609db75255fd88ab89202e019f&chksm=f7ebc7d0c09c4ec607b274189dc73cb8cfdf1fb66ec66fdd8f8a9626d40681c48b0016d40837#rd
230,我们一起神翻译|9.8,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554461&idx=3&sn=661c752844bfd1520b3aded00030cd8a&chksm=f7ebc7d0c09c4ec6edc32d6a139e75d400448fed995286992a171ba35d8de78d8d62f4c4526a#rd
231,每日一句|9.8,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554461&idx=4&sn=c192753261dd29c094929d6ae0cbf4a9&chksm=f7ebc7d0c09c4ec6f127c6db74ce87c380c16765783792bd8bc1210ee92e9a0db1d7416f6b5a#rd
232,9.7早读 | Sia - Unstoppable,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554442&idx=1&sn=fefc181c23ada9bb3cc505c60383da5a&chksm=f7ebc7c7c09c4ed1845b712ff141be3d33912f86fe6bc1421c02728a34da05a6cf2ef15ed8c4#rd
233,“起风了”用英语怎么说呢？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554442&idx=2&sn=3eed07f21b52964ada3a1b17f32ba668&chksm=f7ebc7c7c09c4ed13695226171b577c8780c50345121cf10bd31b4e5fd4aee4d89d7db892ac8#rd
234,每日听写|9.7,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554442&idx=3&sn=124df2ad91cde5b325adb8f63a71c6be&chksm=f7ebc7c7c09c4ed1dfd2dbaeb9c6494810fd829adb05f65becebc84e75ebe76743a1263c4a88#rd
235,我们一起神翻译|9.7,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554442&idx=4&sn=52f12730c82bfcdde8e17144ff0d5088&chksm=f7ebc7c7c09c4ed17e3847c6e760dd4cbf5b471db61be10e90ef2e4bf9d0df4ec5c752bca935#rd
236,每日一句|9.7,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554442&idx=5&sn=9d9939e69775d1e94856af4b9945992f&chksm=f7ebc7c7c09c4ed1806d4f432521cda8c6917c6c737cbf38ee5834fb33699d1b174a90f85be3#rd
237,9.6早读 | 灵魂需要探索和成长，而唯一的方法就是走出舒适圈,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554389&idx=1&sn=9ca4816f81e86eb8ff2e652d21874276&chksm=f7ebc618c09c4f0e9e16066c60aeef3a394ff4309871e56218bfc4ccfb92316dea41b2b86aa2#rd
238,【老外说】生不生二胎？That is a question.,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554389&idx=2&sn=570b7703ecbb8219e4b8598af8dd5076&chksm=f7ebc618c09c4f0efe38e4990520ae6c3239ffcb7c013d7f23ff683b894260ba3cf3505ea3ff#rd
239,每日听写|9.6,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554389&idx=3&sn=74e5a164e5d3bbffc8380bd2ba676a23&chksm=f7ebc618c09c4f0e06af2562b01fa74c61d5decbbb320c66b7eefd1798088927350e5c9f29cd#rd
