,title,link
240,我们一起神翻译|9.6,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554389&idx=4&sn=6e9348c330093adeb8e1df682e7e2b39&chksm=f7ebc618c09c4f0e65624912328ebd3b67cd15d5207a7d87dbbed801a6bbb234243cb59b014a#rd
241,每日一句|9.6,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554389&idx=5&sn=83cf358f75d710116a869e93de525f99&chksm=f7ebc618c09c4f0ec5c9fcf5b6e51b8e9669c9d111af3dd84ec5f8949392d5a93a2506dc8c4b#rd
242,为你读诗—— 秋日,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554317&idx=1&sn=d094e35e063a8881c5fd4ea2fbdf9bbb&chksm=f7ebc640c09c4f56470935b65c38d9815303a8a6685af374c9e4a8255a35a3795b72a4d469a0#rd
243,9.5早读 | 如果两人心生喜欢，应当自然而然相遇，而不是分析彼此，像标本一样,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554317&idx=2&sn=18dd670b8a734b267332f1bdb5d466a7&chksm=f7ebc640c09c4f5603ee82e953cf0ee3953242f256dbbee02c2d56e61d983302f4667b9c5398#rd
244,每日听写飞鸟集|The Lake House01,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554317&idx=3&sn=585e969d493b881cee7603beab67967a&chksm=f7ebc640c09c4f56e81ba7895746582cc1eb8bbb718e2faf0ea5401d265e096ef4d993f09085#rd
245,听歌学英文 | Bloom,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554298&idx=1&sn=da1ae70252e28f154dab36e5717ae813&chksm=f7ebc6b7c09c4fa10d98b9f90f0bc4e9379b2b7c556060d53b55ff7738331d2c7066b73c18b7#rd
246,9.4早读 | 生命是短暂的，未来没有任何保证，你想要什么，就得去争取,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554298&idx=2&sn=c65c5c669401cdf97c739bc365c9df78&chksm=f7ebc6b7c09c4fa1ec8467d3ef0ec48f14ee5c6922a34d54c016901a55ff1c73e1be8b586b6c#rd
247,每日听写8.30-9.3高级汇总,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554298&idx=3&sn=998d34ee60bcb74e262ed81c2eabbd53&chksm=f7ebc6b7c09c4fa17d8664037d9be9fb574f66a28c1876c8300d8eacf45fbe7da293be9d6b8f#rd
248,9.3早读 | 三人行，必有我师焉,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554278&idx=1&sn=a9993c898c04df3732e415a79a0c9972&chksm=f7ebc6abc09c4fbd7a22739db555babf8dbe64696ff57d444b336d0db398166f785c729d4f06#rd
249,“翻白眼儿”用英语怎么说？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554278&idx=2&sn=95e4f35d13a40a97b3f4293d492bcacf&chksm=f7ebc6abc09c4fbd095a9296f9ba237b327be130f1f9500b6a4af2bad5f1a50852860385d52e#rd
250,每日听写|9.3,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554278&idx=3&sn=fc531311208dfd28b253f60bb97cf8b9&chksm=f7ebc6abc09c4fbd893c5551bf7513bb1a65b911a1eac38b66ce036a66c494b8a8fcc98cbfda#rd
251,我们一起神翻译|9.3,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554278&idx=4&sn=cb3ec236776138507ca15b5388dae651&chksm=f7ebc6abc09c4fbd15d21d7bb4bc1e5a80dec454976ed1ad6a763bee7bbe9c0d515eac5a9c3f#rd
252,每日一句|9.3,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554278&idx=5&sn=1a6000e0f7e88ad760c597ef034e8f1f&chksm=f7ebc6abc09c4fbdef6e29ad8a7a733f0007f34c11cd1244e7f1982274da9e472392b6bf2cc3#rd
253,9.2早读 | 知道自己想要什么，等于成功了一半,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554236&idx=1&sn=e0272ffa4a919717f826ab61c9f28ad6&chksm=f7ebc6f1c09c4fe77d4225bb08204f91553d62664913ded95be55bcea281e178e2263b87702f#rd
254,“整条街上最靓的仔”用英语怎么说？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554236&idx=2&sn=485c5271161aba3db2d9cb860ca8a856&chksm=f7ebc6f1c09c4fe7dd24d8c9884190765b7ccb719f6a04bf46765e9ae57ba658996519951fec#rd
255,每日听写|9.2,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554236&idx=3&sn=dc7a5b7d5837eb32abadf331ed06d335&chksm=f7ebc6f1c09c4fe7e723fd35ffc5a69653a030b030a03c9186962e8f1ff1a55e016241dddb33#rd
256,我们一起神翻译|9.2,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554236&idx=4&sn=6d432d83c544b2dbb185460f31424d8a&chksm=f7ebc6f1c09c4fe72b5e6714dc30c67b67819206273f834ea215d6bf254a28d025cd29aad37c#rd
257,每日一句|9.2,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554236&idx=5&sn=9751344c416b0d8296ed3d29ab576554&chksm=f7ebc6f1c09c4fe7897395ca30ad227d4a647952b76f38c210dfc44a0e447e3991e0c98e9df1#rd
258,9.1早读 | 悲观者抱怨风向，乐观者静候风变，务实者调整风帆,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554214&idx=1&sn=697e68ae7ec2da2b246c34b1ca4a05f3&chksm=f7ebc6ebc09c4ffdfc1bd81d89a74361af256d7ecfeb2d41d9a58a08a0bec7966a42a7a1502a#rd
259,每日听写|9.1,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554214&idx=2&sn=327195f82bc4734abe8b5a38ac115e09&chksm=f7ebc6ebc09c4ffd1904f406f0de589e39874e17292f23cbd3508c15766d69a59541e09f1941#rd
260,我们一起神翻译|9.1,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554214&idx=3&sn=510bc34aee330d748a47f2f6e6b1731d&chksm=f7ebc6ebc09c4ffd084744746def4514f318f6cad76ebe2170356f047ce16906c1db26eed6ec#rd
261,每日一句|9.1,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554214&idx=4&sn=0650568128df7f9af8c84fdc2283a24e&chksm=f7ebc6ebc09c4ffd7f6720fc18f1330d6f496e4c704f56d52069d7a4508c2db7c9c1dc026fd4#rd
262,8.31早读 | The Kid LAROI、Justin Bieber - Stay,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554191&idx=1&sn=b71e5b6fea112df1eb4c84b20d8532b1&chksm=f7ebc6c2c09c4fd4bba4514e510f15cd1eb7a911c6ae7fefab52c680b4987e30f10268b7481f#rd
263,“忙得不可开交”用英语怎么说？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554191&idx=2&sn=ab13a24815ebd20be7a16f6ff1c4dac3&chksm=f7ebc6c2c09c4fd4f0486b59a360c15a218e2b4ce63c853c9da5bfd48c490c115cc034b704ad#rd
264,每日听写|8.31,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554191&idx=3&sn=fa36a672788b7896f899cb78ca57d51d&chksm=f7ebc6c2c09c4fd4f9d5d737de1b7a95d74821737901fda262f3cbc1afdde44ccf97401ec564#rd
265,我们一起神翻译|8.31,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554191&idx=4&sn=634a54d0bf3e987081311d82d660b5a6&chksm=f7ebc6c2c09c4fd49497d52c6c4aadfdc91299f5f84b410ac822304b871daeafaf6d82101a39#rd
266,每日一句|8.31,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554191&idx=5&sn=395bdc6accb4be5a774725b118aeceac&chksm=f7ebc6c2c09c4fd4ff095b758ee8880ef8304969e8230be1c4ae8e5e4eda55a580dd7ee6afef#rd
267,8.30早读 | 没有什么文字，也没有什么话语， 能够告诉我们的下一代应该成为什么样的人——唯有老师本人的为人,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554126&idx=1&sn=b048a1475f8c650f7ec5a0f675ee7297&chksm=f7ebc503c09c4c1506bc605f78f40a22b4930e0b5469823bcb2eaf153beeb5938abf8d287033#rd
268,【老外说】如何自学一门技能？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554126&idx=2&sn=c8f08f8820f283dc0ba06b8998cde236&chksm=f7ebc503c09c4c15d0f18977d0b8be769517f362e9c9a684c6affa532bb3ab62c52669bd4b92#rd
269,每日听写|8.30,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554126&idx=3&sn=e75e1c21a66571e331b8768163b91fd6&chksm=f7ebc503c09c4c15a6084d71a49539d40821b4599b1553d23833b3eb0cc720c6058ca35f0321#rd
270,我们一起神翻译|8.30,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554126&idx=4&sn=727328030713478b9fa8030b591ccb6a&chksm=f7ebc503c09c4c15ce374ac5db153ea2b134f2e62ccb25231a29b5709f9ffa6a1be60a052165#rd
271,每日一句|8.30,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554126&idx=5&sn=b68602a955fb2b8967fd226f6b1b1855&chksm=f7ebc503c09c4c15543dc11526e3e779eeb5221b2969418002d90f93759b40e772d81525ede4#rd
272,为你读诗——夜空中最亮的星（英文版）,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554103&idx=1&sn=4a1e4da2d977808614f9464eed262c87&chksm=f7ebc57ac09c4c6cbc270f94e345ec8ea5ddfd73649443b1ad9d03a0a7f49a1f9ebb2a1bbb33#rd
273,8.29早读 | 活在当下，比较快乐,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554103&idx=2&sn=e44e50e4dd2d3d2636abc1523f99518f&chksm=f7ebc57ac09c4c6c728d40d9f4dcee93df1812b0f699a12a17d44c0599da9935f403fc887d56#rd
274,每日听写|闻香识女人16,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554103&idx=3&sn=d0c8a44daecdd4a254feebaab9f6ddfa&chksm=f7ebc57ac09c4c6c1b89420f7fdb1fca75022c129dca06beff7dd196aa9b0d0fef8cefcf0516#rd
275,听歌学英文 | Lonely - Justin Bieber/Benny Blanco,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554088&idx=1&sn=0299bfe9937e473d61ef62f33e566314&chksm=f7ebc565c09c4c73bf3eaf7519715cc6c8ca1108f752f09534e9a6f9d5e3d81334c26d37e287#rd
276,8.28早读 | 不要故意忽视自己的悲伤，你可以寻求帮助,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554088&idx=2&sn=835fa12a25f22110fce4d15e595b774b&chksm=f7ebc565c09c4c73d25419bbd8d71771b3f3ba9d0542906e5606cca36bba4dd28985485274a2#rd
277,每日听写8.23-8.27中级汇总,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554088&idx=3&sn=a7a3e94aa8955e499fb96d33978afaeb&chksm=f7ebc565c09c4c737d0d3b904ef6b53dbe1bc7ed9c452d437e4e6de3c08f04f24b3c9a57e7c1#rd
278,8.27早读 | 温故而知新，可以为师矣,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554069&idx=1&sn=2082aa9a17589299718e0dd6fe36a7a2&chksm=f7ebc558c09c4c4eb7efd0e1c967b32713fa1d53b7b8ecdbc1109f2b4e58fda5107b4e363c8d#rd
279,“开门见山”用英语怎么说？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554069&idx=2&sn=1947f521e45d128012ff4cd62baf52dd&chksm=f7ebc558c09c4c4ed35a7e19d5271bc33adf2590bf22f9acbef170e1c6edd411f7d030db6e30#rd
280,每日听写|8.27,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554069&idx=3&sn=b982fce5f410795a33cab1435d5da13b&chksm=f7ebc558c09c4c4e4f535a32ec90b03e2ebed221b81c18f1e636ba562e859e4596cd404c878d#rd
281,我们一起神翻译|8.27,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554069&idx=4&sn=4d5543b398c003cf344d689d008bc0db&chksm=f7ebc558c09c4c4e07fc0ccf92ad4e2adcf32369ee0a6d7818af72d1957daa719b67f8c5c017#rd
282,每日一句|8.27,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554069&idx=5&sn=44beafb8c558f06f5e8c13842a77ee34&chksm=f7ebc558c09c4c4e76804616dd358bc64168bee3dc52c282172bec1f51559268f4b9f9f7cbae#rd
283,8.26早读 | 也许，我们是因为身边的人才成为现在的自己；又或许，是我们选择了留在身边的人,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554036&idx=1&sn=cec1fc80e72d8a9fa8c921d4039f7008&chksm=f7ebc5b9c09c4caff0804e0a591663ab910d6a441cc54f702f4061de730a2a030df560d95fe7#rd
284,看《致命女人2》学英语,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554036&idx=2&sn=29a18630749cc9bc20ec9b09b357a739&chksm=f7ebc5b9c09c4caf822957f3438c4d8c4839f9d2a66921bc2f2db806ddca5a342d74c037ec1f#rd
285,每日听写|8.26,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554036&idx=3&sn=df8deec89b98c83fb1d4bd79c5337719&chksm=f7ebc5b9c09c4caf0c015b6ab9c9fa49baa658125dfdbb3a3657de761efd5177a3074f87cf96#rd
286,我们一起神翻译|8.26,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554036&idx=4&sn=a395345bbb51173b3572a5bd7300661e&chksm=f7ebc5b9c09c4caf55eb5853b22f5a7c118e544dc164968b9da6d4a155b03d5d1712f609992b#rd
287,每日一句|8.26,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653554036&idx=5&sn=5032c037e21da141c4281778a864cc67&chksm=f7ebc5b9c09c4caf8aed8c1e0d97230350aefc5045a769e84edc3d7d38f842248322eb70a8dc#rd
288,8.25早读 | 愤怒正如强烈的香料，少量会让人清醒，而过多就会让人麻木,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553988&idx=1&sn=c17a7d3447ad07282d3f22cbfa0910ba&chksm=f7ebc589c09c4c9f50bf1789d82c9bc279a3e9b78d86d2b78238c5988cf66247800a5a46954a#rd
289,每日听写|8.25,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553988&idx=2&sn=2671e39edda85d5425568db7937d6120&chksm=f7ebc589c09c4c9fb3d9c4760249d31889a1f883f2b83aae91ccb76db609c7edfa9ce9f75ef3#rd
290,我们一起神翻译|8.25,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553988&idx=3&sn=5278aeae2aacb0cb0aa8c64d32bb596c&chksm=f7ebc589c09c4c9f599799b4c9638b88e67c2aa4402cce7b7aaf96add16993b600357504ba06#rd
291,每日一句|8.25,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553988&idx=4&sn=556dc7e5318a61396175aaccb9193496&chksm=f7ebc589c09c4c9f3d7c05b9886e2582596dad162a8be60b369cfbda7d7f23c68c46826b349e#rd
292,8.24早读 | Super Idol的笑容都没你的甜,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553964&idx=1&sn=2d6ed74e6ceeeb99d7013c93f894b350&chksm=f7ebc5e1c09c4cf7defe9efdda97d93805d6c6ab409ed98be61c492a986704ade73448986f52#rd
293,五百天早读，我收获了什么？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553964&idx=2&sn=ae5d5c7d182eb2d3a4cb1a51fbfa1f84&chksm=f7ebc5e1c09c4cf7eefc636880f6cd55eb4b5eb988dbec2e9addf647328d39a89666560293f2#rd
294,每日听写|8.24,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553964&idx=3&sn=25d395cbc82cad16fcb2571125820fca&chksm=f7ebc5e1c09c4cf731751f7ba9028922cdaab3dfd7aae83ab2ce73ef6e21073077543fb5b2ba#rd
295,我们一起神翻译|8.24,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553964&idx=4&sn=3962e85aff41f7c016385e7aef4c66ed&chksm=f7ebc5e1c09c4cf790baadf4285778a3a70d2c1f7545cc272aff86dd6235397cb23448b8c718#rd
296,每日一句|8.24,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553964&idx=5&sn=ebbad97c2f2c864f0c4e57926f15604e&chksm=f7ebc5e1c09c4cf7763abba9c9c9348a3a97c68009d4d6ae466960b041185855432c50066e90#rd
297,8.23早读 | 想帮助TA渡过困境？Just be there.,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553920&idx=1&sn=e703d8270d70a1bf21de1025589739f2&chksm=f7ebc5cdc09c4cdb565414f37e2a9919f1fba11a24c11fcb2b2b3cb288440ff313dc891a77c6#rd
298,【老外说】au pair 这份工作你了解吗？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553920&idx=2&sn=22fddba0bd629299523b178712874bf6&chksm=f7ebc5cdc09c4cdb2fb941ef9b2636528c9c9208dce4d514f8410e9fac7169c79db8e3712c70#rd
299,每日听写|8.23,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553920&idx=3&sn=7b457a56ab6338bb0e3152a2d0238355&chksm=f7ebc5cdc09c4cdbd5269de538c8a09dd214eba65adddc850768edfd0426ec56645b8b208a00#rd
300,我们一起神翻译|8.23,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553920&idx=4&sn=c2219873d7bd5b338c6bdd52009d614a&chksm=f7ebc5cdc09c4cdba0ba6ab916108456fc7e34f06e058f5db3f61311cd1f1da2d729e5fa3138#rd
301,每日一句|8.23,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553920&idx=5&sn=8f23b10cde111b03df340e7ce0677839&chksm=f7ebc5cdc09c4cdb07ccdb60506bc456dfcc28aedf5ee93497f19eb2b09b25405e77c3379f01#rd
302,为你读诗---从前慢,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553867&idx=1&sn=15558d81f1ce73fcae46d2a26a17f6c9&chksm=f7ebc406c09c4d1096864765518a62ca1872feba0158951f212e6319a1effa506b8c19e710e4#rd
303,8.22早读 | 开始为自己而活的那一刻，我感觉到了自由,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553867&idx=2&sn=46935ec2cf5eebd446fb69a5898d26bf&chksm=f7ebc406c09c4d101316b486040efba7f8bd3e1ca28e0b125e492805a6402cc679778d3e1957#rd
304,每日听写|闻香识女人15,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553867&idx=3&sn=505eeb81a02bd408735b32b1d8e7839d&chksm=f7ebc406c09c4d102f7c63b9ff219d60d6cb3e52381012992bae155f606826b9a1ea33a3f90e#rd
305,听歌学英文| Shutterbug,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553854&idx=1&sn=ace67947320e7ffc96d58ac136ead90f&chksm=f7ebc473c09c4d6520e9f3fc93aa4b134d3207ea90417de05eb04b7aea979dad192478569350#rd
306,8.21早读 | 最强大的是那些不害怕独自一人的人,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553854&idx=2&sn=a48aa1c9121514ee057f0251f2b24988&chksm=f7ebc473c09c4d657603c5ae79c79b85bda500045d97cf101e38253da6a679339eeb4ae30a47#rd
307,每日听写8.16-8.20初级汇总,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553854&idx=3&sn=a89c67b1a35013b969875404706437c8&chksm=f7ebc473c09c4d65b0cdb3b23d8baae2572267239b1bdc2fa3874b17c9d4e928a8e5eb642c89#rd
308,8.20早读 | 人无远虑，必有近忧,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553834&idx=1&sn=42a2ef3905d45c81d47d9dee5bebcd82&chksm=f7ebc467c09c4d71a9f5fc17e6014bc2a02eedf4590722dd57edb281f7449efc608239a70070#rd
309,“不可告人的秘密”和“骸骨”有什么关系？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553834&idx=2&sn=c476e6d6d355e1a41946321302947434&chksm=f7ebc467c09c4d7101604edd76e8389b925bf0dbe3af73452e7c6dffa52000891e4ef1af529b#rd
310,每日听写|8.20,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553834&idx=3&sn=01870dda600f428dc18bd9e698fe174e&chksm=f7ebc467c09c4d71488eb99f65dc6a134c604a7ce398f56673e1215af51e56b77dd29b3bb242#rd
311,我们一起神翻译|8.20,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553834&idx=4&sn=fd2d99f5565463baadaf3c7c748c6c85&chksm=f7ebc467c09c4d718d4d2ae71bb847e96803d458132c280ce1c01ee7047e794f61c0192599a7#rd
312,每日一句|8.20,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553834&idx=5&sn=1e507bb3dad61b388aa0f36eb8d4c12d&chksm=f7ebc467c09c4d7118b728b03ab985903c97527b45bbdab7aa60b9ac5b995e2c061700eabe68#rd
313,8.19早读 | 一想到我们可能失去一些珍贵的东西，我们的大脑就极其厌恶，以至于我们抛弃了所有理性的想法，去做些十分糟糕的决定,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553798&idx=1&sn=88974db5fa45341dfe8d572060ffa62a&chksm=f7ebc44bc09c4d5d7468de42dff4b108e01e2622da75843977a1bcdac6b28d8b90d7216048b0#rd
314,“我摊牌了”用英文怎么说？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553798&idx=2&sn=9de3781c10568aad033b2bd1ddbff81b&chksm=f7ebc44bc09c4d5de040a68a7150a10a9c5bb06f63ead8c5da9afbe2206f83dde7e1a639c128#rd
315,每日听写|8.19,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553798&idx=3&sn=4f4fdc2b39ba263ed497030c20939321&chksm=f7ebc44bc09c4d5d93a4207352e78f45b92140b9522a095d835a20740662ffac150d5c4574b3#rd
316,我们一起神翻译|8.19,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553798&idx=4&sn=1d88c271f29dd1fb929678f6ad9fee46&chksm=f7ebc44bc09c4d5db2ee310209e808f9ee1e6af06f9193c10ac48751d5740084f06c0079b800#rd
317,每日一句|8.19,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553798&idx=5&sn=68b184e9f3a53698373d60b0f9df5c8b&chksm=f7ebc44bc09c4d5d266baa7d4b8ff9a9e6524ddcb8187b2c204d894aee67267c4f2b4fce4040#rd
318,8.18早读 | 时间变迁，世事变幻。在时间的长河里，一个微不足道的变化常能铸就天翻地覆的差异,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553786&idx=1&sn=b7ae4c0c33f0a926872efe07aad714be&chksm=f7ebc4b7c09c4da197707eeca3fb0dbeef47d2f26f5aab2b4b8c3eac8b88047f654186a670b4#rd
319,每日听写|8.18,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553786&idx=2&sn=f8ddb5c5808f1b2163b501812fb02867&chksm=f7ebc4b7c09c4da16e18a0f14ca547ffed471f8d0f1390c1371aa91210cb4ed618944658128c#rd
320,我们一起神翻译|8.18,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553786&idx=3&sn=9c715d502cedafe537ae693e99f741a5&chksm=f7ebc4b7c09c4da101636082813939e6c5d606971801f7ec563cc8d05a8eefce1d5679a54ca0#rd
321,每日一句|8.18,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553786&idx=4&sn=441b2aad554467dacae8ba84fe6959cc&chksm=f7ebc4b7c09c4da1af6bb9f59af4628e9ad181da0977c43be1ff066dc57ef240d0e539a431c0#rd
322,8.17早读 | 与其难过，不如开心起来。至少你有地方可去,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553762&idx=1&sn=373f6400406f93a51de9509a4f24dcbb&chksm=f7ebc4afc09c4db96f2b643b4c840fe7b14f844808b10838c3fbc58d6ebfadd4a7701eddaf2a#rd
323,万般美好，已在心中,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653553762&idx=2&sn=df496858538b44f355b0ed14a17ba58d&chksm=f7ebc4afc09c4db97fe4fed00175ac19802d4d536e1a281b50d9886dcf8d4993cc3dc18ec966#rd
